tweet,retweetsCount,favoritesCount
"RT @JAXA_jp: 星出宇宙飛行士 @Aki_Hoshide が、NEEMOの様子を画像付きでツイートしています。ご覧になって不思議に思われたことは、ぜひ7/24 17:00までに kibo-pao@jaxa.jp へお送りください（※ツイッターリプライでは受付ておりませ…",28,0
"RT @JAXA_jp: [募集]海底研究室でNEEMO訓練に参加中の星出宇宙飛行士への質問を、7月24日（木）17:00まで受付中です。NEEMO訓練の内容や海底研究室での生活など、 質問を kibo-pao@jaxa.jp までお送りください http://t.co/hyt…",83,0
"RT @Astro_Wakata: 国際宇宙探査シンポジウム２０１４が７/３１(木）  に幕張メッセ国際会議場で開催されます。宇宙博会場の隣ですのでぜひご参加下さい。入場無料です。私もパネラー参加します。インターネット中継も実施予定です。HP及び申し込みはこちら。  http:…",279,0
"ニーモ18クルーのウエットスーツにはそれぞれの国旗。左端が星出さんのもの“@Aki_Hoshide: NEEMO18 Mission Day 1 starts today! http://t.co/G8QVwG0qYJ”",43,54
"ニーモ18いよいよ開始“@ReefBase: @NASA_NEEMO aquanauts @thom_astro @Aki_Hoshide @astro_Jeanette @Astro_Sabot depart. Godspeed. http://t.co/E2MIHFnvWK”",30,40
"45年前の今日、人類初の月着陸を幼稚園児だった私もTVで見ました。“@AstroTerry: 45 years ago today http://t.co/BCnxxqeCle”",452,343
"オーストリアの山々と星空“@EarthPix: Austria http://t.co/t9Nhg4d6Es”",119,186
"米国フロリダのセブンマイル•ブリッジ、ここから少し離れた海底で星出飛行士らがニーモ18ミッション“@EarthPix: 7 Mile Bridge, Florida Keys http://t.co/aQVJFWCclw”",104,146
"Can fish oil protect against brain damage caused by alcohol abuse? http://t.co/7BV8IL1DRf",5,11
"アルコールによる脳神経細胞障害がオメガ3脂肪酸で軽減された、というラット培養細胞での研究。オメガ3脂肪酸はイワシなどの魚や大豆、くるみなどに豊富に含まれます。ただし、それらをつまみに飲めば多量に飲酒してもよいわけではありません。http://t.co/7BV8IL1DRf",85,76
"カナダ北部のオーロラ“@ESA_CAVES:  RT @The_SolarSystem: Whoa!!! #Aurora over Northern #Canada http://t.co/DXUblM4gol  http://t.co/xaJGFsaSoc”",166,147
"ニーモ18コマンダーの星出飛行士“@Astro_Sabot: Here's the #NEEMO18 Commander, Aki Hoshide, heading back to the surface Friday. http://t.co/622hjGLQoi”",30,44
"柵を壊さずにまたぐ律儀なゾウさん“@EarthPix: Polite elephant crosses multiple farms on her voyage without damaging a single fence. http://t.co/seYdBFxm6x”",315,214
"球状星団NGC 121“@NASA: @NASA_Hubble image shows 10-billion-yr old globular cluster  NGC 121! http://t.co/HiU401q67q   http://t.co/6CZ5gjcQoV”",47,92
"ボラボラ島“@EarthPix: Bora Bora http://t.co/21PCI9mQUx”",64,89
"ぴったり寄り添うジャガー(ヒョウ)と黒ヒョウの赤ちゃん“@EarthPix: A baby jaguar cuddling with a baby panther http://t.co/FTOaB8F7FV”",300,253
"RT @Aki_Hoshide: NEEMO18ミッションの事前訓練、順調に実施中！こちらもご覧ください。 http://t.co/akDHA8R9Oh",23,0
"ツバメの巣城、ウクライナ“@EarthPix: Swallow's Nest Castle, Southern Ukraine http://t.co/IiGHgpde9X”",33,58
"ゾウの赤ちゃんはお昼寝の時間“@EarthPix: Baby Elephant Nap Time http://t.co/klUdyvuDXB”",55,78
"ロンドンではお湯につかりながら映画を楽しめる施設があるようです“@EarthPix: Hot Tub Cinema, London http://t.co/455iRqSBCP”",54,43
"日本の原生林“@EarthPix: Primeval Forest, Japan http://t.co/vYDf206S02”",42,58
"コスタリカ“@EarthPix: Untouched perfection in Costa Rica http://t.co/l8e0m2ZaOD”",25,45
"宇宙でサングラスがあるとなぜ便利？ロボットアーム操作時などに直射日光がありうるため“@Astro_Alex: This is why you better bring #sunglasses to space. #BlueDot http://t.co/RyMBhSPVnQ”",42,48
"米国のシグナス補給船が国際宇宙ステーションに近づく際、「こうのとり」で培われた日本の技術が使われており、嬉しいことです。",34,30
"シグナス補給船が国際宇宙ステーションに近づいてゆくところを配信中“@NASA: NASA TV coverage of #Cygnus arrival to #ISS for #Orb2 mission on now at http://t.co/TzdmF6wjcc”",30,20
"RT @JAXA_jp: [宇宙ステーション・きぼう広報・情報センター] 星出宇宙飛行士がNEEMO18訓練にコマンダーとして参加します http://t.co/SukytdUK3E",51,0
"イタリアのある朝“@EarthPix: Good Morning from Italy http://t.co/VRoFOoqD23”",106,117
"サハラ砂漠、芸術作品のよう？“@OlegMKS: Paints of Africa - Sandy dunes of Sahara #ISS HQ in blog #BlueDot http://t.co/QVsnhEGrJd http://t.co/5DUJSpdj13”",38,35
"Could certain fatty acids reduce the risk of Lou Gehrig's disease?　 http://t.co/wi6PPePVEs",4,3
"オメガ3脂肪酸をたくさん摂ると、難病の筋萎縮性側索硬化症になりにくいかもしれない、という研究です。オメガ3脂肪酸は、イワシ、ニシン、サケ、サバなどの魚や大豆、くるみなどに豊富に含まれます。http://t.co/wi6PPePVEs",67,57
"RT @JAXA_jp: [参加登録受付開始] 国際宇宙探査シンポジウム2014 平成26年7月31日（木）10:30-17:00（幕張メッセ）  ぜひ参加ご登録ください。 詳細はこちら：http://t.co/eS3v4fT0vo",50,0
"RT @JAXA_jp: [イベント][月・惑星探査プログラムグループ] 「国際宇宙探査シンポジウム2014」の参加登録を開始しました！ http://t.co/hKxpgcS4Tt",34,0
"ニーモ18訓練中の星出飛行士ら“@Astro_Sabot: Equipment Issue at NEEMO18 this morning. C/O Dive Complete. Dive Helmet Trng tomorrow! http://t.co/Wt5cLawXlf”",39,40
"ニーモ18のクルー、左端の星出飛行士がコマンダー(船長)“@Aki_Hoshide: The NEEMO18 crew! :) http://t.co/leV4e9vuUe”",41,37
"RT @NASA: Missed the #Orb2 launch or want to see it again? Watch it on YouTube: http://t.co/aKpV4PwnSX http://t.co/0yhldoR4Cy",886,0
"Congratulations, Germany! おめでとう、ドイツ！“@astro_reid: We have a VERY happy @astro_alex up here!”",28,31
"日曜夜にワールドカップサッカー決勝戦を国際宇宙ステーションから応援するクルー“@Astro_Alex: Exciting #WorldCupFinal at 28.000 km/h on the #ISS. Go #GER http://t.co/fUoeobBJHo”",335,161
"Halting the progression of Parkinson's disease with cinnamon http://t.co/Hc8QR03J7v",5,5
"パーキンソン病にシナモンが有効かも。パーキンソン病を模擬したマウスにシナモンを食べさせると、パーキンソン病の脳で減る重要なタンパク質が保たれ、神経細胞が保護され、運動機能も保たれた、という研究です。http://t.co/Hc8QR03J7v",120,112
"スイスのアルプス、雪に覆われた山荘“@EarthPix: Snow Cabin, The Alps, Switzerland http://t.co/28FGRVeuRr”",46,74
"こちらもノルウェー“@EarthPix: Trolltunga, Norway http://t.co/hxUUNFZHo8”",47,63
"ノルウェーのフィヨルド“@EarthPix: Fjords, Norway. Photo by Per Eide. http://t.co/v2KL2xgwvo”",43,75
"イタリア“@EarthPix: The Dolomites, Italy http://t.co/TfvH7JanBM”",42,74
"RT @JAXA_jp: 2014年7月10日　[地球観測研究センター（EORC）] 台風8号観測画像　7月10日（木）掲載 [だいち2号・いぶきによる観測] http://t.co/q2nKgyTjSz",53,0
"RT @JAXA_jp: [地球観測研究センター（EORC）] 台風8号観測画像　7月9日（水）掲載画像 http://t.co/q2nKgyTjSz　 / 台風速報ページでGPM/DPRの観測画像を公開開始 http://t.co/CjDmNiWWyn  @JAXA_jp",56,0
"台風の目がはっきりしなくなったことは、一般に台風の勢力増加につながるわけではありません。しかし、大型台風8号は強い勢力を保ったまま明日には九州に接近するようなので、「みなさまお気をつけください」です。",107,24
"大型台風8号の目がはっきりしなくなったようです。みなさまお気をつけて“@Astro_Alex: #Neoguri update: looks like a big piece is missing from the #Typhoon http://t.co/YGSU5nWc31”",392,109
"RT @JAXA_jp: [地球観測研究センター（EORC）] 台風8号観測画像 http://t.co/hElc3WT99H",109,0
"マウスもやるときはやる？“@EarthPix: If I see a mouse put forth this kind of effort, he deserves to live in my house http://t.co/VPgguQtYcd”",324,214
"大型台風8号の眼、みなさま暴風雨にお気をつけください“@astro_reid: The interesting shaped #eye of super #TyphoonNeoguri – 2155 GMT, 7 July http://t.co/0ZqqI1pNAH”",1420,386
"宇宙実験サクッと解説―ハイブリッドトレーニング http://t.co/Ax9y3vRwdk 若田さんが実施しました",28,24
"ナマケモノの赤ちゃん“@EarthPix: Baby Sloth http://t.co/pLCnCpStJS”",602,473
"RT @astro_ricky: Great to catch up with old friends in Japan @Astro_Satoshi @Aki_Hoshide @Astro_Naoko #peacocks http://t.co/adeWCtNroD",40,0
"2006年米国独立記念日のスペースシャトル打上げ“@HumanoidHistory: @astro_aggie had quite the #4thofJuly in 2006. Fireworks show 2 remember. http://t.co/Dc9Gu0wtwe”",75,100
"RT @NASA: Like #4thofJuly2014 fireworks, a young, glittering collection of stars: http://t.co/X3BSr1TG7C    http://t.co/BaVNQByDKe",1810,0
"RT @NASA: Stellar fireworks on #4thofJuly2014! Hot clumps of gas were ejected into space. More: http://t.co/SZcLCWTFgm   http://t.co/zgnRUY…",872,0
"RT @NASA: Solar fireworks for #4thofJuly2014: Teal colorized wavelength is good for observing flares: http://t.co/olBMviL1HN  http://t.co/1…",1359,0
"RT @NASA: Extraterrestrial fireworks on #4thofJuly2014!  @NASA_Hubble image of a cosmic explosion: http://t.co/8WQrYXdilN   http://t.co/9NW…",1416,0
"RT @NASA: Fireworks Galaxy! Medium-sized spiral galaxy ~22 million light years from Earth: http://t.co/SUCE0eaR04  #4thofJuly http://t.co/y…",1481,0
"RT @NASA: Red, white &amp; blue from the space station to you! #ISS image from 2011 of Earth's atmospheric layers:   #4thofjuly http://t.co/JmB…",1789,0
"RT @NASA: To celebrate #4thofJuly2014, we're posting red, white &amp; blue pics, &amp; galactic 'fireworks' http://t.co/F0jDareiWa  http://t.co/Ii2…",1815,0
"Picking up healthy habits in your 30s and 40s can slash heart disease risk http://t.co/xvhH4ztVgC",8,6
"健康な生活習慣とは、適正体重、定期的な運動、食事は塩分控えめ•野菜と果物を多く、お酒は飲んでも少量、禁煙、とのこと。",41,40
"身体に悪い生活習慣から健康な生活習慣に30代、40代になってから変えても、動脈硬化を示す指標が改善し、心臓病の危険性が下がった、との研究です。http://t.co/xvhH4ztVgC",49,40
"RT @JAXA_jp: [宇宙ステーション・きぼう広報・情報センター] 若田宇宙飛行士ミッション報告会開催地決定（東京都以外） http://t.co/qquh6N43ff",36,0
"夕日が微笑み、鳥たちが微笑み返す“@EarthPix: When the sun smiles, the birds smile back! http://t.co/ikG0Voj2bO”",526,411
"ハリケーン「アーサー」“@astro_reid: Hurricane #Arthur has grown an eye since we last met. http://t.co/LK5ge9zHkX”",119,80
"Research shows almonds reduce the risk of heart disease http://t.co/Ap0AVWUoGd",10,7
"アーモンドが心臓病の危険性を下げるかも。1日50gのアーモンドを1ヶ月食べた後、血中ビタミンE（強い抗酸化作用あり）が多くなり、血管内皮機能（動脈硬化の進み方に関連）が改善、血圧が低下した、という研究です。http://t.co/Ap0AVWUoGd",92,82
"打上げ！大気中の二酸化炭素観測衛星“@NASA: #OCO2 -our 1st mission dedicated to studying atmospheric CO2 Watch: http://t.co/Sd8GAYmBrf http://t.co/Owt5my3aYX”",83,40
"日本時間18:56打上げ予定“@NASA: #OCO2 countdown on schedule. Weather is still 100% favorable http://t.co/KBQF3qq6SI    http://t.co/TfIKj10qMA”",82,40
"虹と雲、編集なしの写真とのこと“@UnusualFactPage: Non-edited picture taken from a plane above clouds and a rainbow http://t.co/lKK6N8Sr1e”",527,571
"RT @JAXA_jp: [地球観測研究センター（EORC）] GPMが捉えた2014年6月の梅雨前線 http://t.co/yqeIv3RzqX",40,0
"キューバとバハマ諸島“@EarthPix: Cuba And The Bahamas Taken From Space ©NASA http://t.co/mJRvBmaVWi”",69,83
"ミコノス島、ギリシャ“@EarthPix: Mykonos, Greece http://t.co/tUgmVF2x7u”",65,103
"ニュージーランド“@EarthPix: The beauty of New Zealand http://t.co/bIWNSo1j93”",30,59
"アイリス星雲“@ESA_CAVES: Great things that look great:  The Iris Nebula http://t.co/jqDopOBD1J http://t.co/cQwLonoHub”",60,100
"川べりの桜、京都“@EarthPix: Cherry Blossom River, Kyoto, Japan http://t.co/LgnoAkBPqu”",41,74
"京都“@EarthPix: Kyoto, Japan http://t.co/xvrZPBkAiR”",51,81
"南極上空のオーロラ“@OlegMKS: Aurora over the South Pole #ISS #BlueDot more photos in blog http://t.co/fOfdWdHWbz http://t.co/8aasNgnjtA”",110,137
"RT @JAXA_jp: [動画]だいち2号(ALOS-2)による初観測画像 ～富士山、アマゾン～ (2014年6月）  http://t.co/g4NCFiEzG9 ※テロップに訂正があったため差替えをいたしました。どうぞご了承ください。",95,0
"RT @NASA_Astronauts: #ISS crew manages full slate of @ISS_Research and catches up on #USAGER #WorldCup game. http://t.co/EX0w4XbER1  http:/…",70,0
"Could a cocoa extract prevent Alzheimer's? http://t.co/zx4d8S6knW",5,10
"ココアからの抽出物が、アルツハイマー病で見られる脳の損傷を低下させるかもしれない、というマウスでの研究です。http://t.co/zx4d8S6knW",71,61
"チリ“@EarthPix: Chile http://t.co/hbToqWQT9o”",33,75
"スイス“@EarthPix: Emerald Valley, Switzerland http://t.co/IiubVEZmYE”",59,106
"クロアチアのピザ自動販売機。選んだトッピングのピザが焼きたてで出てくるようです“@EarthPix: You pick the toppings and it actually bakes it for u right there! http://t.co/RUwiLVN6eu”",442,151
"RT @FanFunJAXA: くわしい情報をアップしましたよ―！　7月6日は、ちょっと早い夏休みを種子島で満喫してね★　2014年度　種子島宇宙センター施設特別公開 | ファン!ファン!JAXA! http://t.co/tFD3rNQN1h",66,0
"ホッキョクグマの赤ちゃん“@EarthPix: Cutest Baby Polar Bear Ever http://t.co/EIe3unMlWH”",187,190
"キリン“@EarthPix: Giraffes take selfies too! http://t.co/JI1lYoqqrM”",79,84
"RT @amikokauderer: Talked w @Aki_Hoshide re his assignment as #N18 CDR &amp; mission today! #FF @NASA_Johnson 4 #SpaceStationLive air date. htt…",30,0
"RT @Astro_Alex: I took this picture from the Cupola on #ISS - its shadow is in the middle of this  #spacewalk picture http://t.co/1g5aiA9TIO",206,0
"NASA赤外線観測衛星スピッツァーがとらえた飛散連星“@NASAspitzer: @NASA We also take some pretty great shots of runaway stars.... :) http://t.co/bpRppv6Kjt”",106,105
"赤ちゃんフクロウが飛ぶ練習“@EarthPix: Baby Owl Learning To Fly. Photo by Peter Brannon. http://t.co/C0L8HEzxKV”",419,332
"シャボン玉がはじける瞬間“@EarthPix: Popping a Soap Bubble http://t.co/YPea9bqvd2”",393,338
"星出さん、いい笑顔です“@Aki_Hoshide: NEEMO training - like my new shoes? :)  Preping equipment for the mission. http://t.co/GemUeW7vTN”",23,39
"RT @NASA: Tomorrow two Russian cosmonauts take a ~6.5 hour spacewalk. Watch animation of what they'll do: http://t.co/qrOn6sZVJ8 #ISS #Exp40",217,0
"RT @astro_reid: moonlight cruise over the Pacific at 28,000kph https://t.co/7jtcZnNtyc",1187,0
"ブラジル“@EarthPix: Brazil is stunning http://t.co/PUiBMoCJy6”",15,23
"RT @Aki_Hoshide: NEEMO training - @Astro_Sabot using a tablet device wearing special 'shades'. Also for an experiment. http://t.co/SYZwKIiJ…",16,0
"RT @Aki_Hoshide: NEEMO training - @Astro_Sabot practicing his walk - actually for an experiment. No, really. http://t.co/XN5HGgcvWI",9,0
"RT @Aki_Hoshide: NEEMO training - fellow aquanaut @Astro_Jeanette practicing CPR, 'just in case.' http://t.co/dz05f54srT",22,0
"RT @Aki_Hoshide: ISS Expedition 38 &amp; 39 crew answering questions in Houston. Video and answers bring back memories... http://t.co/J8cKuuSydh",18,0
"米国ヒューストンでミッション報告会を行う若田飛行士ら“@astro_aggie: Expedition 38 &amp; 39 crews at Space Center Houston now! http://t.co/2ZVsS5ROH2”",19,28
"Broccoli plant compound detoxifies air pollutants in the body http://t.co/K0R04KAQYl",4,10
"ブロッコリが大気汚染物質に有効？工業地域の排煙影響が強い中国上海近くの地域住民で、ブロッコリ抽出物を含む飲料を飲んだ群は、それ以外の成分は同じフルーツ飲料を飲んだ群より、体内からの発癌物質ベンゼンの排泄が61%多かった、という研究。http://t.co/K0R04KAQYl",76,49
"Caffeine affects males and females differently after puberty http://t.co/v6h8nKco7g",3,3
"カフェインの効果は思春期以降男女で異なる。15-17歳は女子より男子で、より高いカフェインの効果が出たのに対し、思春期前の8-9歳では男女差なし。女子においては、月経サイクルがカフェインの効果に影響を与えた、という二重盲検研究です。http://t.co/v6h8nKco7g",48,37
"宇宙遊泳時の眺めはこんな感じ-バイザーへの反射で推測“@Chief_Astronaut: What's the view like during spacewalks? http://t.co/AattAqludC”",92,113
"天使の滝を見下ろすと(ベネズエラ)“@EarthPix: Looking down on Angel Falls, Venezuela http://t.co/MsvdQu5150”",71,88
"RT @ESA_CAVES: A year out of this world: #underwater &amp; #underground with #NEEMO18 #neemo19 #caves2014 @NASA_NEEMO @ReefBase http://t.co/eOk…",11,0
"コアラ睡眠中“@EarthPix: A very sweet sleeping Koala http://t.co/BDLqq8CdXI”",80,71
"ライオンも父の日“@EarthPix: Happy Father's Day! http://t.co/1LjT2vwur9”",53,52
"何という夕日“@EarthPix: Spectacular Shot! http://t.co/XBOqGtrzg7”",404,445
"White bread helps boost some of the gut's 'good' microbes http://t.co/a5DaXmvPMU",2,4
"健常成人38人で、白パン摂取量が多いほど、乳酸菌の一種である腸内善玉菌ラクトバチルス量が多かった、という小規模研究です。http://t.co/a5DaXmvPMU",28,30
"RT @NASA: Watching the #WorldCup? See all the countries playing from the vantage point of space: https://t.co/Kc3kcq9ZwB http://t.co/e34xLF…",1733,0
"RT @astro_ricky: #FF Fri 13th special - crew of @NASA_NEEMO XIII @gerty @Astro_Satoshi @Astro_Nicholas @ReefBase. We miss you Dewey! http:/…",17,0
"RT @JAXA_jp: [ファン！ファン！JAXA！] 今日は「はやぶさ、おかえりー！」の日 http://t.co/m1bT7SITLY",352,0
"RT @astro_reid: Volcanoes make great artists @astro_alex http://t.co/xFD2x1lu1N",793,0
"RT @NASA: Learning about aerodynamics is our GOOOOOOAAAL! Check out our tests of the #WorldCup ball: http://t.co/HgGv1FDRFf http://t.co/9fn…",1554,0
"RT @astro_reid: Weather looks great in Sao Paolo. #Worldcup http://t.co/1ECkrkRsta",1249,0
"RT @NASA_Astronauts: Botany, medical research and spacesuit checkout by the #Exp40 crew aboard #ISS today. http://t.co/Z0DFqMLApx  http://t…",37,0
"RT @NASA_Astronauts: Crescent moon over Earth's horizon, as photographed by #Exp40 crew on #ISS May 30.  http://t.co/Uy76O4DXXP http://t.co…",273,0
"RT @Astro_Alex: Harvesting the first space-grown lettuce. I wish they let us eat it... ;) @ISS_research http://t.co/WGQowyiCnX",210,0
"RT @NASA: #WorldCup fever reaches low-Earth orbit as astronauts watch from space http://t.co/kNgaTG04m2 http://t.co/4YhpTjy4Ox",995,0
"RT @astro_reid: Western USA is beautiful at night: LA/San Diego in the lower right, Vegas center, Phoenix top right. http://t.co/BPgJpxZqDH",1721,0
"RT @Astro_Alex: Space Lab - #Columbus at night / bei Nacht. http://t.co/9ZKuWs8sLp",165,0
"RT @NASA_Astronauts: A harvest on #ISS today as CDR Steve Swanson preps space-grown lettuce for further study. http://t.co/xayprk4wzz  http…",94,0
"RT @JAXA_jp: [宇宙ステーション・きぼう広報・情報センター] 若田宇宙飛行士のISS長期滞在をまとめた総括ページを公開！ http://t.co/sbh3ZqcWv5",58,0
"Sleep strengthens memory after learning http://t.co/DnbaXUBdjx",8,9
"新しいことを学んだ後に眠ると記憶に定着しやすいのはなぜ？学んだ後眠ることにより神経突起の成長が促進されて記憶として定着するのを助ける、眠るのを邪魔すると神経突起の成長が悪いことを研究者が示しました。http://t.co/DnbaXUBdjx",110,111
"RT @GovernorVA: Gov. McAuliffe announces groundbreaking of research park to bring more innovative biz around NASA's Wallops facility. http:…",291,0
"健常人において、夜型人間は朝型人間に比べ座っている時間が長く、運動する気になるのが難しい傾向にあった、との研究です。http://t.co/ApLAxrnyjs  週に2時間半以上の中強度の有酸素運動、週に2回以上の筋力トレーニングを推奨。",109,112
"女優 南沢奈央さんのインタビュー「宇宙のことをもっと知りたい！」はこちら。http://t.co/4uw9Bgjqhg サイエンスZEROでご一緒しました。",18,23
"Night owls are more likely to be couch potatoes http://t.co/ApLAxrnyjs",4,6
"RT @NASA: As seen on #Cosmos: Dark Matter &amp; Dark Energy http://t.co/TO8bSPzxWz http://t.co/r26qyugfqm",1438,0
"RT @NASA: As seen on #Cosmos: The Gravitational Lens http://t.co/fU0dcAD7CV http://t.co/G4CDWPrKyF",878,0
"Exactly 3yrs ago Mike, Sergey and I were in a Soyuz being launched for the Int'l Space Station. Feel like yesterday! http://t.co/jRN5osvYLg",34,45
"3年前の今日、マイク、セルゲイと共にソユーズ宇宙船で国際宇宙ステーションに向け打ち上がりました。昨日のことのようです。 http://t.co/PsMcfwVbtt",97,121
"RT @astro_reid: 1st Vine from space!  Single Earth orbit. Sun never sets flying parallel w/terminator line #ISS #Exp40 @ast... https://t.co…",6041,0
"宝石みたい〜アフリカの川の河口に太陽光が反射して“@astro_reid: Sun glint turns an African river delta into an amazing gem. http://t.co/UeFDJIP6jZ”",182,164
"RT @Earth_Pics: Photo of the Day: The Aurora Borealis, Lyngen Alps, Norway. Congrats @waitforitphoto! Now this is a stunning pic! http://t.…",1704,0
"星新一氏のショートショートに私が出会ったのは中学生の頃でした。最初に手にしたのは文庫本の「ボッコちゃん」。以来、様々な作品を夢中になって読んだ覚えがあります。最近読み返してみる機会がありましたが、30年以上経っても新鮮なのが驚きでした。",74,75
